NumeroZona,NomeZona,NumeroMuni,NomeMunici,NumDistrit,NomeDistri,Area_ha_2,g10,g15,g20,indirect,indirect2,direct,d1cptm,d2cptm,d3cptm,Vol05_Vol05_sum,Vol10_Vol10_sum,Vol15_Vol15_sum,Vol20_Vol20_sum
"370",André Luiz,"15",Guarulhos,"111",Guarulhos,579.59,481.590434617574488,463.872737624872741,393.038182163253339,"0","0","0","0","0","1",31029251.000000000000000,31308376.000000000000000,31577232.000000000000000,31805033.000000000000000
"371",Jardim Santa Clara,"15",Guarulhos,"111",Guarulhos,462.74,478.573280892077605,530.310757660889522,134.619872930803467,"0","0","0","0","0","1",20407177.000000000000000,20628632.000000000000000,20874027.999999996274710,20936322.000000000000000
"372",Parque CECAP,"15",Guarulhos,"111",Guarulhos,471.79,298.821509569935756,325.780537951207066,483.878420483689752,"0","0","0","0","0","1",16376198.000000000000000,16517179.000000000000000,16670879.000000000000000,16899168.000000000000000
"373",Taboão,"15",Guarulhos,"111",Guarulhos,529.11,462.117518096426068,397.726370697964569,140.388577044470907,"0","0","0","0","0","1",21538810.999999996274710,21783322.000000000000000,21993763.000000003725290,22068044.000000000000000
"374",Aeroporto,"15",Guarulhos,"111",Guarulhos,1324.93,172.977440317601690,196.810397530435552,354.627036900062649,"0","0","0","0","0","1",6426680.000000000000000,6655863.000000000000000,6916623.000000000000000,7386479.000000000000000
"375",Jardim Presidente Dutra,"15",Guarulhos,"111",Guarulhos,892.25,381.505183524796848,355.138133931073128,432.670215746707754,"0","0","0","0","0","1",34013143.000000000000000,34353541.000000000000000,34670413.000000000000000,35056463.000000000000000
"376",Baquirivu,"15",Guarulhos,"111",Guarulhos,1046.37,1446.187295125051605,1515.915976184332749,922.025669696187720,"0","0","0","0","0","1",26114480.000000000000000,27627727.000000000000000,29213936.000000000000000,30178716.000000000000000
"377",Água Chata,"15",Guarulhos,"111",Guarulhos,2422.50,1636.023942208462358,1729.694943240453995,1961.498864809081624,"0","0","0","0","1","1",76254877.000000000000000,80218145.000000000000000,84408331.000000014901161,89160062.000000000000000
"378",Pimentas,"15",Guarulhos,"111",Guarulhos,1685.56,974.210944730534834,891.775433683760866,518.304895702318504,"0","0","0","0","0","1",47664022.000000000000000,49306113.000000007450581,50809254.000000000000000,51682888.000000000000000
"379",Cabuçu,"15",Guarulhos,"111",Guarulhos,752.36,624.807273113934798,849.913605189005239,449.153330852251599,"0","0","0","0","0","1",20806714.000000000000000,21276794.000000000000000,21916235.000000000000000,22254160.000000000000000
"380",Invernada,"15",Guarulhos,"111",Guarulhos,2194.83,767.850813047024076,812.288878865333686,901.982385879544267,"0","0","0","0","0","1",32345363.000000000000000,34030665.000000000000000,35813501.000000000000000,37793199.000000000000000
"381",Morro dos Macacos,"15",Guarulhos,"111",Guarulhos,3533.19,30.019897033558909,39.333010678735079,115.675069837738704,"0","0","0","0","0","1",325752.000000000000000,431818.000000000000000,570789.000000000000000,979491.000000000000000
"382",Chácaras Bananal,"15",Guarulhos,"111",Guarulhos,1815.89,444.183293040878027,464.286933679903484,418.923503075626797,"0","0","0","0","0","1",27413118.000000000000000,28219706.000000000000000,29062800.000000000000000,29823519.000000000000000
"383",Estrada de Nazaré Paulista,"15",Guarulhos,"111",Guarulhos,1215.48,1029.724882351005363,1188.315727120150086,631.820350807911268,"0","0","0","0","0","1",22807127.000000000000000,24058736.999999996274710,25503111.000000000000000,26271076.000000000000000
"384",Água Azul,"15",Guarulhos,"111",Guarulhos,3389.29,179.652670618330092,234.778375411959445,335.308279905230904,"0","0","0","0","0","1",6642774.000000000000000,7251669.000000000931323,8047401.000000000000000,9183858.000000000000000
"385",Vasconcelândia,"15",Guarulhos,"111",Guarulhos,5829.80,2.192184980616831,10.378572163710590,51.850835363134237,"0","0","0","0","0","1",110101.000000000000000,122881.000000000000000,183386.000000000000000,485666.000000000000000
"386",Arujazinho,"1",Arujá,"97",Arujá,4190.39,178.770233796854228,236.674390689172100,342.169344619474543,"0","0","0","0","0","1",1662027.000000000000000,2411143.999999999534339,3402902.000000000000000,4836725.000000000931323
"387",Arujá,"1",Arujá,"97",Arujá,3193.71,1222.528031662236117,1309.973040758240359,1207.872975317107603,"0","0","0","0","0","1",43727245.000000000000000,47631645.000000000000000,51815319.000000000000000,55672915.000000000000000
"388",Fazenda Velha,"1",Arujá,"97",Arujá,2249.46,460.139766877383920,662.278946947267286,958.383789887350758,"0","0","0","0","0","1",2273984.000000000000000,3309050.000000000000000,4798820.000000000000000,6954666.000000000000000
"389",Santa Isabel,"30",Santa Isabel,"126",Santa Isabel,3989.66,405.860649779680500,475.690409709098049,620.644115037371648,"0","0","0","0","0","0",21255069.000000000000000,22874315.000000000000000,24772158.000000000000000,27248317.000000000000000
"390",Jaguari,"30",Santa Isabel,"126",Santa Isabel,32425.20,20.863834301715947,57.969079604751862,229.894557319615615,"0","0","0","0","0","1",1036025.000000000000000,1712539.000000000000000,3592198.000000000000000,11046575.000000001862645
"391",Ferraz de Vasconcelos,"11",Ferraz de Vasconcelos,"107",Ferraz de Vasconcelos,991.01,897.256334446675623,935.867448360763319,715.742525302469176,"0","0","0","0","0","0",27358603.000000000000000,28247792.999999996274710,29175247.000000000000000,29884555.000000000000000
"392",Paiol Velho,"11",Ferraz de Vasconcelos,"107",Ferraz de Vasconcelos,1027.08,436.762472251431291,601.554893484441322,580.074580363749646,"0","0","0","0","0","0",924023.000000000000000,1372613.000000000000000,1990458.000000000000000,2586241.000000000000000
"393",Santos Dumont,"11",Ferraz de Vasconcelos,"107",Ferraz de Vasconcelos,945.21,1713.687963521333813,1653.920292844976075,444.722336835200622,"0","0","0","0","0","1",34885754.000000000000000,36505549.000000000000000,38068851.000000000000000,38489207.000000007450581
"394",Jardim São José,"26",Poá,"122",Poá,407.85,842.145396591884264,1022.876057374034531,826.090474439131981,"0","0","0","0","0","0",5570726.000000000000000,5914195.000000000000000,6331375.000000000000000,6668296.000000000000000
"395",Poá,"26",Poá,"122",Poá,1322.41,608.118510900552792,557.386135918512423,315.940593310697864,"0","0","0","0","0","1",37211806.000000000000000,38015988.000000000000000,38753081.000000000000000,39170883.999999992549419
"396",Itaquaquecetuba,"18",Itaquaquecetuba,"114",Itaquaquecetuba,1132.92,512.637255940401815,481.642128305617291,161.823429721427800,"0","0","0","0","1","1",33447150.000000000000000,34027927.000000000000000,34573589.000000000000000,34756922.000000000000000
"397",Quinta da Boa Vista,"18",Itaquaquecetuba,"114",Itaquaquecetuba,1419.81,718.581359477676642,660.067192089082369,306.325494256273714,"0","0","0","0","1","1",26600494.000000000000000,27620743.000000000000000,28557913.000000000000000,28992837.000000000000000
"398",Bonsucesso,"18",Itaquaquecetuba,"114",Itaquaquecetuba,3075.76,1692.208104663562608,1881.299906364605704,1220.267836242099520,"0","0","0","0","0","1",48885277.000000000000000,54090103.000000007450581,59876530.000000000000000,63629781.000000000000000
"399",Pinheirinho,"18",Itaquaquecetuba,"114",Itaquaquecetuba,2650.99,1350.390608791432669,1543.387564645660859,1162.034560673559781,"0","0","0","0","0","1",26005119.000000000000000,29584991.000000000000000,33676496.000000000000000,36757038.000000000000000
"400",Miguel Badra,"37",Suzano,"132",Suzano,3270.75,588.483681112894601,642.007490636704119,491.405640908048667,"0","0","0","0","0","1",40460026.000000000000000,42384809.000000000000000,44484655.000000000000000,46091920.000000000000000
"401",Suzano,"37",Suzano,"132",Suzano,3452.13,540.084817199815802,563.993534426571387,589.308050392076780,"0","0","0","0","0","0",59865520.000000000000000,61729963.000000000000000,63676942.000000000000000,65711309.999999992549419
"402",Guaió,"37",Suzano,"132",Suzano,8721.28,141.418805496440882,188.186367138768617,328.826043883466639,"0","0","0","0","0","0",8350826.999999999068677,9584180.000000000000000,11225406.000000000000000,14093190.000000000000000
"403",Ouro Fino,"37",Suzano,"132",Suzano,5222.79,111.323066789972415,161.595813731741089,338.811631331146771,"0","0","0","0","0","0",4521035.000000000000000,5102452.000000000000000,5946433.000000000000000,7715975.000000000000000
"404",Mogi das Cruzes,"23",Mogi das Cruzes,"119",Mogi das Cruzes,1358.15,600.405698928689844,666.005963995140405,343.618893347568360,"0","0","0","0","0","0",46897281.000000000000000,47712722.000000000000000,48617258.000000000000000,49083944.000000000000000
"405",Estudantes,"23",Mogi das Cruzes,"119",Mogi das Cruzes,995.80,729.296043382205312,871.311508335006920,806.892950391644945,"0","0","0","0","0","0",16261109.000000000000000,16987342.000000000000000,17854994.000000000000000,18658498.000000000000000
"406",Vila Oliveira,"23",Mogi das Cruzes,"119",Mogi das Cruzes,2914.74,274.048800236041643,318.395122721066059,428.733609172687807,"0","0","0","0","0","0",20009508.000000000000000,20808289.000000000000000,21736328.000000000000000,22985975.000000000000000
"407",Brás Cubas,"23",Mogi das Cruzes,"119",Mogi das Cruzes,2147.95,642.660210898764035,596.642845503852527,397.591657161479588,"0","0","0","0","0","0",49376278.000000000000000,50756680.000000000000000,52038239.000000000000000,52892246.000000000000000
"408",Jundiapeba,"23",Mogi das Cruzes,"119",Mogi das Cruzes,2374.68,306.386965822763500,381.653106944935757,273.223760675122548,"0","0","0","0","0","0",11699167.000000000000000,12426738.000000000000000,13333042.000000000000000,13981861.000000001862645
"409",Jardim Graziella,"23",Mogi das Cruzes,"119",Mogi das Cruzes,3985.96,485.375919477365528,513.040522233037905,499.849220764884763,"0","0","0","0","0","1",6624158.000000000000000,8558847.000000000000000,10603806.000000000000000,12596185.000000000000000
"410",Itapeti,"23",Mogi das Cruzes,"119",Mogi das Cruzes,15936.90,96.931523696578381,133.031957281529031,234.229178823987098,"0","0","0","0","0","1",3622546.000000000000000,5167334.000000000000000,7287451.000000000000000,11020338.000000000000000
"411",Sabaúna,"23",Mogi das Cruzes,"119",Mogi das Cruzes,4422.81,270.360698289096717,310.483606575909846,387.334522622495626,"0","0","0","0","0","0",9219002.000000000000000,10414756.000000000000000,11787966.000000000000000,13501072.999999998137355
"412",César de Souza,"23",Mogi das Cruzes,"119",Mogi das Cruzes,2932.91,428.250099730301997,481.742706049623109,338.469642777991851,"0","0","0","0","0","0",15869919.000000000000000,17125938.000000000000000,18538846.000000000000000,19531547.000000000000000
"413",Taiaçupeba,"23",Mogi das Cruzes,"119",Mogi das Cruzes,34359.29,35.825944016887426,73.701028164435300,232.874253222345402,"0","0","0","0","0","0",4517796.000000000000000,5748750.000000000000000,8281065.000000000000000,16282458.999999998137355
"414",Biritiba-Mirim,"3",Biritiba-Mirim,"99",Biritiba-Mirim,31812.79,52.701664959282098,67.646880389931212,92.721543756457706,"0","0","0","0","0","0",9777368.000000000000000,11453955.000000000000000,13605991.000000000000000,16555722.000000000000000
"415",Salesópolis,"29",Salesópolis,"125",Salesópolis,42596.88,24.401716745451782,35.443957397818806,67.145128939020893,"0","0","0","0","0","0",4753470.000000000000000,5792906.999999999068677,7302709.000000000931323,10162882.000000000000000
"416",Guararema,"14",Guararema,"110",Guararema,27143.95,81.422195369502219,123.892322230183893,289.231596727815941,"0","0","0","0","0","0",8626181.000000000000000,10836301.000000000000000,14199228.000000000000000,22050116.000000000000000
"417",Santa Paula,"34",São Caetano do Sul,"130",São Caetano do Sul,294.73,41.366674583517117,32.921657109897190,0.000000000000000,"0","0","0","0","0","0",26972508.000000000000000,26984700.000000000000000,26994403.000000000000000,26994403.000000000000000
"418",Vila Gerti,"34",São Caetano do Sul,"130",São Caetano do Sul,380.18,13.909200904834552,109.079909516544788,489.462886001367792,"0","0","0","0","0","0",24798935.000000000000000,24804223.000000000000000,24845693.000000000000000,25031777.000000000000000
"419",Estrada das Lágrimas,"34",São Caetano do Sul,"130",São Caetano do Sul,360.05,143.246771281766428,125.538119705596444,54.342452437161505,"0","0","0","0","0","0",17651656.000000000000000,17703232.000000000000000,17748432.000000000000000,17767998.000000000000000
"420",Santo Antônio,"34",São Caetano do Sul,"130",São Caetano do Sul,133.88,4.354645951598447,3.435912757693457,0.000000000000000,"0","0","0","0","0","0",6047329.000000000000000,6047912.000000000000000,6048372.000000000000000,6048372.000000000000000
"421",São Caetano do Sul,"34",São Caetano do Sul,"130",São Caetano do Sul,367.70,1.408757138971988,3.570845798205059,12.224639651890127,"0","0","0","0","0","0",21065521.000000000000000,21066039.000000000000000,21067352.000000000000000,21071846.999999996274710
"422",Santo André,"32",Santo André,"128",Santo André,795.20,82.126509054325950,103.400402414486905,188.140090543259561,"0","0","0","0","0","0",58174079.999999992549419,58239387.000000000000000,58321611.000000000000000,58471220.000000000000000
"423",Vila Gilda,"32",Santo André,"128",Santo André,291.60,33.741426611796982,27.091906721536350,0.000000000000000,"0","0","0","0","0","0",19101678.000000000000000,19111516.999999996274710,19119417.000000000000000,19119417.000000000000000
"424",Valparaíso,"32",Santo André,"128",Santo André,246.83,5.315399262650408,8.929222541830409,23.514159543005302,"0","0","0","0","0","0",14668169.000000000000000,14669481.000000000000000,14671685.000000000000000,14677489.000000000000000
"425",Sacadura Cabral,"32",Santo André,"128",Santo André,179.89,0.000000000000000,0.000000000000000,0.000000000000000,"0","0","0","0","0","0",9418242.000000000000000,9418242.000000000000000,9418242.000000000000000,9418242.000000000000000
"426",Campestre,"32",Santo André,"128",Santo André,287.09,0.000000000000000,4.911351840886134,24.507994008847401,"0","0","0","0","0","0",16777462.000000000000000,16777462.000000000000000,16778872.000000000000000,16785908.000000000000000
"427",Utinga,"32",Santo André,"128",Santo André,566.15,169.409167181842264,220.860196061114550,498.777709087697644,"0","0","0","0","0","0",22597625.000000000000000,22693536.000000000000000,22818576.000000000000000,23100959.000000000000000
"428",Vila Lucinda,"32",Santo André,"128",Santo André,457.81,3.241519407614513,2.586225726829908,0.000000000000000,"0","0","0","0","0","0",22088106.000000000000000,22089590.000000000000000,22090774.000000000000000,22090774.000000000000000
"429",Parque Oratório,"32",Santo André,"128",Santo André,578.55,225.311554748941347,518.285368593898625,153.571860686198278,"0","0","0","0","0","0",24596041.000000000000000,24726394.999999996274710,25026249.000000000000000,25115098.000000000000000
"430",Parque das Nações,"32",Santo André,"128",Santo André,527.79,289.463612421607081,248.939919286079714,106.826578752913093,"0","0","0","0","0","0",24319317.000000000000000,24472093.000000000000000,24603481.000000000000000,24659863.000000000000000
"431",Jardim do Estádio,"32",Santo André,"128",Santo André,1142.33,153.447777787504492,170.559295475037885,187.661183720991318,"0","0","0","0","0","0",50642228.000000000000000,50817516.000000000000000,51012350.999999992549419,51226722.000000000000000
"432",Carijós,"32",Santo André,"128",Santo André,914.11,107.891829210926474,90.246250451258604,126.775770968483002,"0","0","0","0","0","0",45568253.000000000000000,45666878.000000000000000,45749373.000000000000000,45865260.000000000000000
"433",Parque do Pedroso,"32",Santo André,"128",Santo André,3164.82,472.320700703357488,453.721222691969842,425.125915533900809,"0","0","0","0","0","0",35625336.000000000000000,37120146.000000000000000,38556092.000000007450581,39901539.000000007450581
"434",Paranapiacaba,"32",Santo André,"128",Santo André,8465.27,11.364551868989411,16.571119409067872,29.141775749621686,"0","0","0","0","0","0",1496336.000000000000000,1592540.000000000232831,1732819.000000000000000,1979512.000000000000000
"435",Capuava,"22",Mauá,"118",Mauá,1957.14,1127.634200925840787,1277.082375302737773,889.096334447203503,"0","0","0","0","0","0",38365098.000000000000000,40572036.000000000000000,43071465.000000000000000,44811551.000000000000000
"436",Mauá,"22",Mauá,"118",Mauá,1131.35,457.352720201529166,417.585185839925771,412.132408184911867,"0","0","0","0","0","0",51919369.000000000000000,52436794.999999992549419,52909230.000000000000000,53375496.000000000000000
"437",Jardim Zaíra,"22",Mauá,"118",Mauá,1240.23,731.844899736339244,782.025108246051104,1290.966191754755073,"0","0","0","0","0","0",58710334.000000000000000,59617990.000000000000000,60587881.000000000000000,62188976.000000000000000
"438",Barão de Mauá,"22",Mauá,"118",Mauá,604.52,531.596969496460019,794.425329186792851,1609.220538609144569,"0","0","0","0","0","0",33757861.000000000000000,34079222.000000000000000,34559468.000000000000000,35532274.000000000000000
"439",Estrada do Carneiro,"22",Mauá,"118",Mauá,1268.48,274.267627396569139,485.382505045408664,1334.595736629667044,"0","0","0","0","0","0",7715762.000000000000000,8063665.000000000000000,8679363.000000000000000,10372271.000000001862645
"440",Ribeirão Pires,"27",Ribeirão Pires,"123",Ribeirão Pires,5256.82,300.330427901278711,440.124067401965476,822.511708599495591,"0","0","0","0","0","0",37596299.000000000000000,39175082.000000000000000,41488735.000000000000000,45812531.000000000000000
"441",Jardim Santa Luzia,"27",Ribeirão Pires,"123",Ribeirão Pires,2519.74,231.982268011779013,303.964297903752026,637.455848619302060,"0","0","0","0","0","0",9838709.000000000000000,10423244.000000000000000,11189155.000000000000000,12795378.000000000000000
"442",Ouro Fino Paulista,"27",Ribeirão Pires,"123",Ribeirão Pires,2156.26,237.082726572862242,386.843423334848239,701.076400805097592,"0","0","0","0","0","0",4659202.000000000000000,5170414.000000000000000,6004549.000000000000000,7516252.000000000000000
"443",Parque Sete Pontes,"28",Rio Grande da Serra,"124",Rio Grande da Serra,1886.11,91.054074258659355,142.278552152313495,453.060531994422490,"0","0","0","0","0","0",1776727.000000000000000,1948465.000000000000000,2216818.000000000000000,3071340.000000000000000
"444",Rio Grande da Serra,"28",Rio Grande da Serra,"124",Rio Grande da Serra,1756.13,397.394270355839240,448.485021040583547,425.709372312983589,"0","0","0","0","0","0",8774108.000000000000000,9471984.000000000000000,10259582.000000000000000,11007183.000000000000000
"445",Planalto,"33",São Bernardo do Campo,"129",São Bernardo do Campo,1109.34,262.985198406259599,343.241026195756035,177.152180575837889,"0","0","0","0","0","0",56279057.000000000000000,56570797.000000000000000,56951568.000000000000000,57148089.999999992549419
"446",Paulicéia,"33",São Bernardo do Campo,"129",São Bernardo do Campo,805.47,324.910921573739529,439.116292351049708,337.364520093858232,"0","0","0","0","0","0",43731893.000000000000000,43993598.999999992549419,44347294.000000000000000,44619031.000000000000000
"447",Rudge Ramos,"33",São Bernardo do Campo,"129",São Bernardo do Campo,470.61,10.985741909436689,9.800046747837913,5.435498608189372,"0","0","0","0","0","0",27377126.999999996274710,27382297.000000003725290,27386909.000000000000000,27389467.000000000000000
"448",Baeta Neves,"33",São Bernardo do Campo,"129",São Bernardo do Campo,535.87,322.197547912740049,268.639782036688018,130.093119599902963,"0","0","0","0","0","0",32024917.000000000000000,32197573.000000000000000,32341529.000000003725290,32411242.000000000000000
"449",São Bernardo do Campo,"33",São Bernardo do Campo,"129",São Bernardo do Campo,742.96,260.717939054592421,212.848605577689227,21.044201572090017,"0","0","0","0","0","0",49034339.000000007450581,49228042.000000007450581,49386180.000000000000000,49401815.000000000000000
"450",Montanhão,"33",São Bernardo do Campo,"129",São Bernardo do Campo,1054.93,334.827903273202935,321.764477263894264,168.545780288739508,"0","0","0","0","0","0",48851496.000000000000000,49204716.000000000000000,49544155.000000000000000,49721959.000000000000000
"451",Demarchi,"33",São Bernardo do Campo,"129",São Bernardo do Campo,1059.42,356.746144116592063,311.404353325404429,214.641029997545814,"0","0","0","0","0","0",51331423.000000000000000,51709367.000000000000000,52039275.000000000000000,52266670.000000000000000
"452",Riacho Grande,"33",São Bernardo do Campo,"129",São Bernardo do Campo,3065.46,194.711397310680951,237.120366926986492,227.781801099998034,"0","0","0","0","0","0",14703481.000000000000000,15300361.000000000000000,16027244.000000000000000,16725500.000000000000000
"453",Caminho do Mar,"33",São Bernardo do Campo,"129",São Bernardo do Campo,28151.71,12.612413242392735,17.746204404634746,28.777861096182079,"0","0","0","0","0","1",6928945.000000000000000,7284006.000000000000000,7783592.000000000000000,8593738.000000000000000
"454",Reservatório Billings,"33",São Bernardo do Campo,"129",São Bernardo do Campo,4043.04,458.176273299299567,450.896107879219585,273.607483477779112,"0","0","0","0","0","1",50453460.000000000000000,52305885.000000000000000,54128876.000000000000000,55235082.000000007450581
"455",Diadema,"8",Diadema,"104",Diadema,493.35,296.799432451606378,280.362825580216850,217.968987534204928,"0","0","0","0","0","1",31453890.000000000000000,31600316.000000000000000,31738633.000000000000000,31846168.000000000000000
"456",Jardim das Nações,"8",Diadema,"104",Diadema,591.18,85.004567136912627,372.590412395547901,277.412970668831861,"0","0","0","0","0","0",34346260.000000000000000,34396513.000000000000000,34616781.000000000000000,34780782.000000000000000
"457",Piraporinha,"8",Diadema,"104",Diadema,763.86,95.479538135260384,86.839211373811949,52.476893671615215,"0","0","0","0","0","0",47407142.999999992549419,47480076.000000000000000,47546409.000000000000000,47586494.000000000000000
"458",Vila Conceição,"8",Diadema,"104",Diadema,371.20,280.315193965517267,234.436961206896569,51.699892241379310,"0","0","0","0","0","1",24559393.999999996274710,24663447.000000000000000,24750470.000000000000000,24769661.000000000000000
"459",Eldorado,"8",Diadema,"104",Diadema,866.88,576.438492063492049,545.035068290882236,230.655915466961972,"0","0","0","0","0","1",27613463.000000000000000,28113166.000000000000000,28585646.000000000000000,28785597.000000000000000
"460",Taboão da Serra,"38",Taboão da Serra,"133",Taboão da Serra,526.97,1654.813366984837785,1930.064330037763057,1188.236522003150185,"0","0","0","0","0","0",28906367.000000000000000,29778404.000000000000000,30795490.000000000000000,31421655.000000000000000
"461",Jardim Irapuã,"38",Taboão da Serra,"133",Taboão da Serra,406.71,919.716751493693323,834.456984091859113,592.269676182046169,"0","0","0","0","0","0",18606348.000000000000000,18980405.999999996274710,19319788.000000000000000,19560670.000000003725290
"462",Parque Pinheiros,"38",Taboão da Serra,"133",Taboão da Serra,723.48,438.280256537844878,418.597611544203005,339.426107148780886,"0","0","0","0","0","0",33174394.000000000000000,33491481.000000003725290,33794328.000000000000000,34039896.000000000000000
"463",Parque Industrial,"38",Taboão da Serra,"133",Taboão da Serra,386.21,401.786592786308006,351.081018098961749,170.976929649672456,"0","0","0","0","0","0",22539717.000000000000000,22694891.000000000000000,22830482.000000000000000,22896515.000000000000000
"464",Santo Eduardo,"9",Embu das Artes,"105",Embu das Artes,318.72,161.335968875502004,135.495105421686731,48.453187751004009,"0","0","0","0","0","0",19644220.000000000000000,19695641.000000003725290,19738826.000000003725290,19754269.000000000000000
"465",São Marcos,"9",Embu das Artes,"105",Embu das Artes,1868.03,772.595729190644647,696.333035336691637,389.756053168310984,"0","0","0","0","0","0",40437774.000000000000000,41881006.000000000000000,43181777.000000000000000,43909853.000000000000000
"466",Embu das Artes,"9",Embu das Artes,"105",Embu das Artes,1469.34,1242.112104754515713,1559.206854778336037,2340.180625314767440,"0","0","0","0","0","0",30688561.000000000000000,32513646.000000000000000,34804651.000000000000000,38243172.000000000000000
"467",Ressaca,"9",Embu das Artes,"105",Embu das Artes,3398.73,313.700117396792336,443.658954962588950,455.255933834108646,"0","0","0","0","0","0",4711460.000000000000000,5777642.000000000000000,7285519.000000000000000,8832811.000000000000000
"468",Itapecerica da Serra,"16",Itapecerica da Serra,"112",Itapecerica da Serra,7478.56,533.250117669711813,552.165523844162522,254.085947027235164,"0","0","0","0","0","0",54173137.000000000000000,58161080.000000000000000,62290483.000000000000000,64190680.000000000000000
"469",Jardim Petrópolis,"16",Itapecerica da Serra,"112",Itapecerica da Serra,4132.43,51.247329053365689,69.361368492630234,82.556026357373241,"0","0","0","0","0","0",372711.000000000058208,584487.000000000000000,871118.000000000116415,1212275.000000000000000
"470",Embu-Mirim,"16",Itapecerica da Serra,"112",Itapecerica da Serra,3509.86,131.724057369809628,154.623261326662600,144.406044685543009,"0","0","0","0","0","0",1914147.000000000000000,2376480.000000000000000,2919186.000000000000000,3426031.000000000000000
"471",São Lourenço da Serra,"35",São Lourenço da Serra,"131",São Lourenço da Serra,18674.34,27.370766517049599,39.531731777401504,60.233293385469047,"0","0","0","0","0","0",2086898.000000000000000,2598029.000000000000000,3336258.000000000000000,4461075.000000000000000
"472",Embu-Guaçu,"10",Embu-Guaçu,"106",Embu-Guaçu,7756.92,195.319147290419380,217.625036741387049,177.196619276723226,"0","0","0","0","0","0",13611151.000000000000000,15126226.000000000000000,16814326.000000000000000,18188826.000000000000000
"473",Cipó,"10",Embu-Guaçu,"106",Embu-Guaçu,2226.59,395.726200153598086,395.379032511598439,213.744784625817942,"0","0","0","0","0","0",7955617.000000000000000,8836737.000000000000000,9717084.000000000000000,10193006.000000000000000
"474",Santa Rita,"10",Embu-Guaçu,"106",Embu-Guaçu,5614.14,41.922004082548703,56.198634163024074,94.613778780009042,"0","0","0","0","0","0",407840.000000000000000,643196.000000000000000,958703.000000000000000,1489878.000000000000000
"475",Juquitiba,"20",Juquitiba,"116",Juquitiba,52333.22,13.150366058117578,20.233247638880236,34.200800180076826,"0","0","0","0","0","0",4835470.000000000000000,5523671.000000000000000,6582542.000000000000000,8372380.000000000000000
"476",Barueri,"2",Barueri,"98",Barueri,1469.12,1436.014076453931693,1328.003158353300023,608.665731866695864,"0","0","0","0","0","0",49372561.000000000000000,51482238.000000000000000,53433234.000000000000000,54327437.000000000000000
"477",Aphaville,"2",Barueri,"98",Barueri,1201.40,2072.511236890294640,2015.900615948060477,1461.165307141667881,"0","0","0","0","0","0",34624792.000000000000000,37114707.000000000000000,39536609.999999992549419,41292054.000000000000000
"478",Tamboré,"2",Barueri,"98",Barueri,890.13,611.985889701504334,628.146450518463666,246.403334344421609,"0","0","0","0","0","0",34865378.000000000000000,35410125.000000000000000,35969257.000000000000000,36188588.000000000000000
"479",Antônio João,"2",Barueri,"98",Barueri,593.61,143.402233789862038,138.936338673539865,143.176496352824245,"0","0","0","0","0","0",1089967.000000000000000,1175092.000000000000000,1257566.000000000000000,1342557.000000000000000
"480",Vutopoca,"2",Barueri,"98",Barueri,473.35,2684.163937889510180,2838.759902820323532,1560.695045949086307,"0","0","0","0","0","0",10876815.000000000000000,12147364.000000000000000,13491091.000000000000000,14229845.999999998137355
"481",Jardim Silveira,"2",Barueri,"98",Barueri,312.03,271.223920776848388,424.853379482742071,36.743261865846229,"0","0","0","0","0","0",19077955.000000000000000,19162585.000000000000000,19295152.000000000000000,19306617.000000000000000
"482",Jardim Belval,"2",Barueri,"98",Barueri,350.02,1487.820695960230978,1583.680932518141844,1447.702988400662889,"0","0","0","0","0","0",14265445.000000001862645,14786212.000000000000000,15340532.000000000000000,15847257.000000000000000
"483",Morada dos Lagos,"2",Barueri,"98",Barueri,1293.93,468.220846568206923,512.676110763333440,281.294196749437731,"0","0","0","0","0","0",11504730.000000000000000,12110575.000000001862645,12773942.000000000000000,13137917.000000000000000
"484",Cidade Ariston,"6",Carapicuíba,"102",Carapicuíba,790.35,498.396912760169528,400.860378313405420,87.309419877269562,"0","0","0","0","0","0",46644710.000000000000000,47038618.000000000000000,47355438.000000000000000,47424443.000000000000000
"485",Carapicuíba,"6",Carapicuíba,"102",Carapicuíba,776.67,280.149870601413738,245.874052042695098,120.128239792962262,"0","0","0","0","0","0",33844233.000000000000000,34061817.000000000000000,34252780.000000000000000,34346080.000000000000000
"486",Jardim Planalto,"6",Carapicuíba,"102",Carapicuíba,422.40,1221.434659090909236,989.739583333333371,494.161931818181870,"0","0","0","0","0","0",22819775.000000000000000,23335709.000000000000000,23753775.000000000000000,23962509.000000000000000
"487",Aldeia de Carapicuíba,"6",Carapicuíba,"102",Carapicuíba,572.62,1508.438405923649270,1763.502846564912034,1784.392791030700891,"0","0","0","0","0","0",14328559.000000001862645,15192321.000000000000000,16202138.000000000000000,17223917.000000000000000
"488",Estrada do Jacarandá,"6",Carapicuíba,"102",Carapicuíba,900.41,2277.522461989537987,2542.666118768117030,2163.350029431037001,"0","0","0","0","0","0",14737306.000000000000000,16788010.000000000000000,19077452.000000000000000,21025354.000000003725290
"489",Osasco,"24",Osasco,"120",Osasco,188.93,9.585560789710474,7.695972053141376,0.000000000000000,"0","0","0","0","0","0",9908850.000000000000000,9910661.000000000000000,9912115.000000000000000,9912115.000000000000000
